geo_value,time_value,value,disease,week,date
in,202450,142.0,Flu,202450,2024-12-14
ks,202450,90.0,Flu,202450,2024-12-14
ky,202450,79.0,Flu,202450,2024-12-14
la,202450,252.0,Flu,202450,2024-12-14
ma,202450,133.0,Flu,202450,2024-12-14
md,202450,73.0,Flu,202450,2024-12-14
me,202450,2.0,Flu,202450,2024-12-14
mi,202450,171.0,Flu,202450,2024-12-14
mn,202450,91.0,Flu,202450,2024-12-14
mo,202450,88.0,Flu,202450,2024-12-14
mp,202450,,Flu,202450,2024-12-14
ms,202450,62.0,Flu,202450,2024-12-14
mt,202450,6.0,Flu,202450,2024-12-14
nc,202450,173.0,Flu,202450,2024-12-14
nd,202450,5.0,Flu,202450,2024-12-14
ne,202450,19.0,Flu,202450,2024-12-14
nh,202450,22.0,Flu,202450,2024-12-14
nj,202450,174.0,Flu,202450,2024-12-14
nm,202450,108.0,Flu,202450,2024-12-14
nv,202450,114.0,Flu,202450,2024-12-14
ny,202450,432.0,Flu,202450,2024-12-14
oh,202450,152.0,Flu,202450,2024-12-14
ok,202450,56.0,Flu,202450,2024-12-14
or,202450,242.0,Flu,202450,2024-12-14
pa,202450,349.0,Flu,202450,2024-12-14
pr,202450,470.0,Flu,202450,2024-12-14
ri,202450,28.0,Flu,202450,2024-12-14
sc,202450,80.0,Flu,202450,2024-12-14
sd,202450,8.0,Flu,202450,2024-12-14
tn,202450,217.0,Flu,202450,2024-12-14
tx,202450,705.0,Flu,202450,2024-12-14
ut,202450,90.0,Flu,202450,2024-12-14
va,202450,140.0,Flu,202450,2024-12-14
vi,202450,0.0,Flu,202450,2024-12-14
vt,202450,8.0,Flu,202450,2024-12-14
wa,202450,188.0,Flu,202450,2024-12-14
wi,202450,66.0,Flu,202450,2024-12-14
wv,202450,21.0,Flu,202450,2024-12-14
wy,202450,33.0,Flu,202450,2024-12-14
ak,202451,22.0,Flu,202451,2024-12-21
al,202451,431.0,Flu,202451,2024-12-21
ar,202451,59.0,Flu,202451,2024-12-21
as,202451,0.0,Flu,202451,2024-12-21
az,202451,1534.0,Flu,202451,2024-12-21
ca,202451,2564.0,Flu,202451,2024-12-21
co,202451,179.0,Flu,202451,2024-12-21
ct,202451,45.0,Flu,202451,2024-12-21
dc,202451,16.0,Flu,202451,2024-12-21
de,202451,43.0,Flu,202451,2024-12-21
fl,202451,1261.0,Flu,202451,2024-12-21
ga,202451,397.0,Flu,202451,2024-12-21
gu,202451,0.0,Flu,202451,2024-12-21
hi,202451,42.0,Flu,202451,2024-12-21
ia,202451,42.0,Flu,202451,2024-12-21
id,202451,188.0,Flu,202451,2024-12-21
il,202451,489.0,Flu,202451,2024-12-21
in,202451,288.0,Flu,202451,2024-12-21
ks,202451,120.0,Flu,202451,2024-12-21
ky,202451,200.0,Flu,202451,2024-12-21
la,202451,423.0,Flu,202451,2024-12-21
ma,202451,142.0,Flu,202451,2024-12-21
md,202451,131.0,Flu,202451,2024-12-21
me,202451,10.0,Flu,202451,2024-12-21
mi,202451,296.0,Flu,202451,2024-12-21
mn,202451,227.0,Flu,202451,2024-12-21
mo,202451,250.0,Flu,202451,2024-12-21
mp,202451,,Flu,202451,2024-12-21
ms,202451,100.0,Flu,202451,2024-12-21
mt,202451,27.0,Flu,202451,2024-12-21
nc,202451,292.0,Flu,202451,2024-12-21
nd,202451,8.0,Flu,202451,2024-12-21
ne,202451,78.0,Flu,202451,2024-12-21
nh,202451,24.0,Flu,202451,2024-12-21
nj,202451,335.0,Flu,202451,2024-12-21
nm,202451,207.0,Flu,202451,2024-12-21
nv,202451,208.0,Flu,202451,2024-12-21
ny,202451,736.0,Flu,202451,2024-12-21
oh,202451,308.0,Flu,202451,2024-12-21
ok,202451,106.0,Flu,202451,2024-12-21
or,202451,392.0,Flu,202451,2024-12-21
pa,202451,630.0,Flu,202451,2024-12-21
pr,202451,553.0,Flu,202451,2024-12-21
ri,202451,29.0,Flu,202451,2024-12-21
sc,202451,160.0,Flu,202451,2024-12-21
sd,202451,14.0,Flu,202451,2024-12-21
tn,202451,372.0,Flu,202451,2024-12-21
tx,202451,1181.0,Flu,202451,2024-12-21
ut,202451,163.0,Flu,202451,2024-12-21
va,202451,192.0,Flu,202451,2024-12-21
vi,202451,0.0,Flu,202451,2024-12-21
vt,202451,8.0,Flu,202451,2024-12-21
wa,202451,418.0,Flu,202451,2024-12-21
wi,202451,120.0,Flu,202451,2024-12-21
wv,202451,37.0,Flu,202451,2024-12-21
wy,202451,18.0,Flu,202451,2024-12-21
ak,202452,35.0,Flu,202452,2024-12-28
al,202452,661.0,Flu,202452,2024-12-28
ar,202452,127.0,Flu,202452,2024-12-28
as,202452,0.0,Flu,202452,2024-12-28
az,202452,2340.0,Flu,202452,2024-12-28
ca,202452,3866.0,Flu,202452,2024-12-28
co,202452,475.0,Flu,202452,2024-12-28
ct,202452,148.0,Flu,202452,2024-12-28
dc,202452,38.0,Flu,202452,2024-12-28
de,202452,96.0,Flu,202452,2024-12-28
fl,202452,2077.0,Flu,202452,2024-12-28
ga,202452,800.0,Flu,202452,2024-12-28
gu,202452,3.0,Flu,202452,2024-12-28
hi,202452,57.0,Flu,202452,2024-12-28
ia,202452,118.0,Flu,202452,2024-12-28
id,202452,333.0,Flu,202452,2024-12-28
il,202452,1143.0,Flu,202452,2024-12-28
in,202452,590.0,Flu,202452,2024-12-28
ks,202452,225.0,Flu,202452,2024-12-28
ky,202452,515.0,Flu,202452,2024-12-28
la,202452,590.0,Flu,202452,2024-12-28
ma,202452,287.0,Flu,202452,2024-12-28
md,202452,195.0,Flu,202452,2024-12-28
me,202452,31.0,Flu,202452,2024-12-28
mi,202452,489.0,Flu,202452,2024-12-28
mn,202452,543.0,Flu,202452,2024-12-28
mo,202452,611.0,Flu,202452,2024-12-28
mp,202452,,Flu,202452,2024-12-28
ms,202452,212.0,Flu,202452,2024-12-28
mt,202452,60.0,Flu,202452,2024-12-28
nc,202452,611.0,Flu,202452,2024-12-28
nd,202452,22.0,Flu,202452,2024-12-28
ne,202452,131.0,Flu,202452,2024-12-28
nh,202452,53.0,Flu,202452,2024-12-28
nj,202452,723.0,Flu,202452,2024-12-28
nm,202452,234.0,Flu,202452,2024-12-28
nv,202452,260.0,Flu,202452,2024-12-28
ny,202452,1528.0,Flu,202452,2024-12-28
oh,202452,725.0,Flu,202452,2024-12-28
ok,202452,282.0,Flu,202452,2024-12-28
or,202452,558.0,Flu,202452,2024-12-28
pa,202452,1208.0,Flu,202452,2024-12-28
pr,202452,707.0,Flu,202452,2024-12-28
ri,202452,65.0,Flu,202452,2024-12-28
sc,202452,327.0,Flu,202452,2024-12-28
sd,202452,33.0,Flu,202452,2024-12-28
tn,202452,747.0,Flu,202452,2024-12-28
tx,202452,2086.0,Flu,202452,2024-12-28
ut,202452,295.0,Flu,202452,2024-12-28
va,202452,374.0,Flu,202452,2024-12-28
vi,202452,1.0,Flu,202452,2024-12-28
vt,202452,19.0,Flu,202452,2024-12-28
wa,202452,541.0,Flu,202452,2024-12-28
wi,202452,253.0,Flu,202452,2024-12-28
wv,202452,108.0,Flu,202452,2024-12-28
wy,202452,84.0,Flu,202452,2024-12-28
ak,202501,64.0,Flu,202501,2025-01-04
al,202501,684.0,Flu,202501,2025-01-04
ar,202501,211.0,Flu,202501,2025-01-04
as,202501,3.0,Flu,202501,2025-01-04
az,202501,2846.0,Flu,202501,2025-01-04
ca,202501,4025.0,Flu,202501,2025-01-04
co,202501,760.0,Flu,202501,2025-01-04
ct,202501,306.0,Flu,202501,2025-01-04
dc,202501,96.0,Flu,202501,2025-01-04
de,202501,185.0,Flu,202501,2025-01-04
fl,202501,2871.0,Flu,202501,2025-01-04
ga,202501,1144.0,Flu,202501,2025-01-04
gu,202501,0.0,Flu,202501,2025-01-04
hi,202501,125.0,Flu,202501,2025-01-04
ia,202501,190.0,Flu,202501,2025-01-04
id,202501,252.0,Flu,202501,2025-01-04
il,202501,1595.0,Flu,202501,2025-01-04
in,202501,829.0,Flu,202501,2025-01-04
ks,202501,353.0,Flu,202501,2025-01-04
ky,202501,678.0,Flu,202501,2025-01-04
la,202501,713.0,Flu,202501,2025-01-04
ma,202501,576.0,Flu,202501,2025-01-04
md,202501,457.0,Flu,202501,2025-01-04
me,202501,88.0,Flu,202501,2025-01-04
mi,202501,644.0,Flu,202501,2025-01-04
mn,202501,942.0,Flu,202501,2025-01-04
mo,202501,827.0,Flu,202501,2025-01-04
mp,202501,,Flu,202501,2025-01-04
ms,202501,285.0,Flu,202501,2025-01-04
mt,202501,71.0,Flu,202501,2025-01-04
nc,202501,942.0,Flu,202501,2025-01-04
nd,202501,56.0,Flu,202501,2025-01-04
ne,202501,211.0,Flu,202501,2025-01-04
nh,202501,108.0,Flu,202501,2025-01-04
nj,202501,1326.0,Flu,202501,2025-01-04
nm,202501,320.0,Flu,202501,2025-01-04
nv,202501,387.0,Flu,202501,2025-01-04
ny,202501,2594.0,Flu,202501,2025-01-04
oh,202501,1302.0,Flu,202501,2025-01-04
ok,202501,404.0,Flu,202501,2025-01-04
or,202501,539.0,Flu,202501,2025-01-04
pa,202501,2031.0,Flu,202501,2025-01-04
pr,202501,1010.0,Flu,202501,2025-01-04
ri,202501,93.0,Flu,202501,2025-01-04
sc,202501,520.0,Flu,202501,2025-01-04
sd,202501,47.0,Flu,202501,2025-01-04
tn,202501,1063.0,Flu,202501,2025-01-04
tx,202501,2527.0,Flu,202501,2025-01-04
ut,202501,388.0,Flu,202501,2025-01-04
va,202501,669.0,Flu,202501,2025-01-04
vi,202501,0.0,Flu,202501,2025-01-04
vt,202501,35.0,Flu,202501,2025-01-04
wa,202501,531.0,Flu,202501,2025-01-04
wi,202501,389.0,Flu,202501,2025-01-04
wv,202501,199.0,Flu,202501,2025-01-04
wy,202501,116.0,Flu,202501,2025-01-04
ak,202502,45.0,Flu,202502,2025-01-11
al,202502,473.0,Flu,202502,2025-01-11
ar,202502,158.0,Flu,202502,2025-01-11
as,202502,1.0,Flu,202502,2025-01-11
az,202502,1483.0,Flu,202502,2025-01-11
ca,202502,3266.0,Flu,202502,2025-01-11
co,202502,499.0,Flu,202502,2025-01-11
ct,202502,258.0,Flu,202502,2025-01-11
dc,202502,44.0,Flu,202502,2025-01-11
de,202502,108.0,Flu,202502,2025-01-11
fl,202502,2454.0,Flu,202502,2025-01-11
ga,202502,823.0,Flu,202502,2025-01-11
gu,202502,3.0,Flu,202502,2025-01-11
hi,202502,113.0,Flu,202502,2025-01-11
ia,202502,266.0,Flu,202502,2025-01-11
id,202502,136.0,Flu,202502,2025-01-11
il,202502,1410.0,Flu,202502,2025-01-11
in,202502,523.0,Flu,202502,2025-01-11
ks,202502,236.0,Flu,202502,2025-01-11
ky,202502,463.0,Flu,202502,2025-01-11
la,202502,446.0,Flu,202502,2025-01-11
ma,202502,594.0,Flu,202502,2025-01-11
md,202502,372.0,Flu,202502,2025-01-11
me,202502,92.0,Flu,202502,2025-01-11
mi,202502,757.0,Flu,202502,2025-01-11
mn,202502,893.0,Flu,202502,2025-01-11
mo,202502,647.0,Flu,202502,2025-01-11
mp,202502,,Flu,202502,2025-01-11
ms,202502,229.0,Flu,202502,2025-01-11
mt,202502,65.0,Flu,202502,2025-01-11
nc,202502,833.0,Flu,202502,2025-01-11
nd,202502,37.0,Flu,202502,2025-01-11
ne,202502,171.0,Flu,202502,2025-01-11
nh,202502,90.0,Flu,202502,2025-01-11
nj,202502,1078.0,Flu,202502,2025-01-11
nm,202502,252.0,Flu,202502,2025-01-11
nv,202502,262.0,Flu,202502,2025-01-11
ny,202502,2249.0,Flu,202502,2025-01-11
oh,202502,1044.0,Flu,202502,2025-01-11
ok,202502,285.0,Flu,202502,2025-01-11
or,202502,321.0,Flu,202502,2025-01-11
pa,202502,2059.0,Flu,202502,2025-01-11
pr,202502,1249.0,Flu,202502,2025-01-11
ri,202502,69.0,Flu,202502,2025-01-11
sc,202502,443.0,Flu,202502,2025-01-11
sd,202502,50.0,Flu,202502,2025-01-11
tn,202502,684.0,Flu,202502,2025-01-11
tx,202502,2054.0,Flu,202502,2025-01-11
ut,202502,256.0,Flu,202502,2025-01-11
va,202502,464.0,Flu,202502,2025-01-11
vi,202502,0.0,Flu,202502,2025-01-11
vt,202502,35.0,Flu,202502,2025-01-11
wa,202502,392.0,Flu,202502,2025-01-11
wi,202502,388.0,Flu,202502,2025-01-11
wv,202502,144.0,Flu,202502,2025-01-11
wy,202502,62.0,Flu,202502,2025-01-11
ak,202503,33.0,Flu,202503,2025-01-18
al,202503,487.0,Flu,202503,2025-01-18
ar,202503,222.0,Flu,202503,2025-01-18
as,202503,1.0,Flu,202503,2025-01-18
az,202503,1077.0,Flu,202503,2025-01-18
ca,202503,3668.0,Flu,202503,2025-01-18
co,202503,441.0,Flu,202503,2025-01-18
ct,202503,251.0,Flu,202503,2025-01-18
dc,202503,58.0,Flu,202503,2025-01-18
de,202503,94.0,Flu,202503,2025-01-18
fl,202503,2708.0,Flu,202503,2025-01-18
ga,202503,992.0,Flu,202503,2025-01-18
gu,202503,0.0,Flu,202503,2025-01-18
hi,202503,91.0,Flu,202503,2025-01-18
ia,202503,246.0,Flu,202503,2025-01-18
id,202503,125.0,Flu,202503,2025-01-18
il,202503,1383.0,Flu,202503,2025-01-18
in,202503,542.0,Flu,202503,2025-01-18
ks,202503,200.0,Flu,202503,2025-01-18
ky,202503,397.0,Flu,202503,2025-01-18
la,202503,477.0,Flu,202503,2025-01-18
ma,202503,757.0,Flu,202503,2025-01-18
md,202503,466.0,Flu,202503,2025-01-18
me,202503,86.0,Flu,202503,2025-01-18
mi,202503,636.0,Flu,202503,2025-01-18
mn,202503,923.0,Flu,202503,2025-01-18
mo,202503,559.0,Flu,202503,2025-01-18
mp,202503,,Flu,202503,2025-01-18
ms,202503,251.0,Flu,202503,2025-01-18
mt,202503,80.0,Flu,202503,2025-01-18
nc,202503,1109.0,Flu,202503,2025-01-18
nd,202503,60.0,Flu,202503,2025-01-18
ne,202503,128.0,Flu,202503,2025-01-18
nh,202503,86.0,Flu,202503,2025-01-18
nj,202503,1259.0,Flu,202503,2025-01-18
nm,202503,251.0,Flu,202503,2025-01-18
nv,202503,190.0,Flu,202503,2025-01-18
ny,202503,2617.0,Flu,202503,2025-01-18
oh,202503,1148.0,Flu,202503,2025-01-18
ok,202503,439.0,Flu,202503,2025-01-18
or,202503,290.0,Flu,202503,2025-01-18
pa,202503,2480.0,Flu,202503,2025-01-18
pr,202503,643.0,Flu,202503,2025-01-18
ri,202503,107.0,Flu,202503,2025-01-18
sc,202503,642.0,Flu,202503,2025-01-18
sd,202503,55.0,Flu,202503,2025-01-18
tn,202503,570.0,Flu,202503,2025-01-18
tx,202503,2445.0,Flu,202503,2025-01-18
ut,202503,199.0,Flu,202503,2025-01-18
va,202503,493.0,Flu,202503,2025-01-18
vi,202503,3.0,Flu,202503,2025-01-18
vt,202503,41.0,Flu,202503,2025-01-18
wa,202503,360.0,Flu,202503,2025-01-18
wi,202503,593.0,Flu,202503,2025-01-18
wv,202503,133.0,Flu,202503,2025-01-18
wy,202503,84.0,Flu,202503,2025-01-18
ak,202504,29.0,Flu,202504,2025-01-25
al,202504,625.0,Flu,202504,2025-01-25
ar,202504,387.0,Flu,202504,2025-01-25
as,202504,,Flu,202504,2025-01-25
az,202504,999.0,Flu,202504,2025-01-25
ca,202504,4091.0,Flu,202504,2025-01-25
co,202504,456.0,Flu,202504,2025-01-25
ct,202504,385.0,Flu,202504,2025-01-25
dc,202504,207.0,Flu,202504,2025-01-25
de,202504,117.0,Flu,202504,2025-01-25
fl,202504,3241.0,Flu,202504,2025-01-25
ga,202504,1195.0,Flu,202504,2025-01-25
gu,202504,5.0,Flu,202504,2025-01-25
hi,202504,88.0,Flu,202504,2025-01-25
ia,202504,304.0,Flu,202504,2025-01-25
id,202504,105.0,Flu,202504,2025-01-25
il,202504,1728.0,Flu,202504,2025-01-25
in,202504,788.0,Flu,202504,2025-01-25
ks,202504,216.0,Flu,202504,2025-01-25
ky,202504,439.0,Flu,202504,2025-01-25
la,202504,521.0,Flu,202504,2025-01-25
ma,202504,991.0,Flu,202504,2025-01-25
md,202504,611.0,Flu,202504,2025-01-25
me,202504,109.0,Flu,202504,2025-01-25
mi,202504,1013.0,Flu,202504,2025-01-25
mn,202504,925.0,Flu,202504,2025-01-25
mo,202504,655.0,Flu,202504,2025-01-25
mp,202504,,Flu,202504,2025-01-25
ms,202504,350.0,Flu,202504,2025-01-25
mt,202504,68.0,Flu,202504,2025-01-25
nc,202504,1582.0,Flu,202504,2025-01-25
nd,202504,89.0,Flu,202504,2025-01-25
ne,202504,182.0,Flu,202504,2025-01-25
nh,202504,144.0,Flu,202504,2025-01-25
nj,202504,1591.0,Flu,202504,2025-01-25
nm,202504,196.0,Flu,202504,2025-01-25
nv,202504,198.0,Flu,202504,2025-01-25
ny,202504,2931.0,Flu,202504,2025-01-25
oh,202504,1735.0,Flu,202504,2025-01-25
ok,202504,692.0,Flu,202504,2025-01-25
or,202504,277.0,Flu,202504,2025-01-25
pa,202504,3179.0,Flu,202504,2025-01-25
pr,202504,505.0,Flu,202504,2025-01-25
ri,202504,114.0,Flu,202504,2025-01-25
sc,202504,833.0,Flu,202504,2025-01-25
sd,202504,88.0,Flu,202504,2025-01-25
tn,202504,646.0,Flu,202504,2025-01-25
tx,202504,3319.0,Flu,202504,2025-01-25
ut,202504,185.0,Flu,202504,2025-01-25
va,202504,685.0,Flu,202504,2025-01-25
vi,202504,0.0,Flu,202504,2025-01-25
vt,202504,58.0,Flu,202504,2025-01-25
wa,202504,417.0,Flu,202504,2025-01-25
wi,202504,857.0,Flu,202504,2025-01-25
wv,202504,160.0,Flu,202504,2025-01-25
wy,202504,89.0,Flu,202504,2025-01-25
ak,202505,30.0,Flu,202505,2025-02-01
al,202505,734.0,Flu,202505,2025-02-01
ar,202505,550.0,Flu,202505,2025-02-01
as,202505,,Flu,202505,2025-02-01
az,202505,836.0,Flu,202505,2025-02-01
ca,202505,4599.0,Flu,202505,2025-02-01
co,202505,543.0,Flu,202505,2025-02-01
ct,202505,493.0,Flu,202505,2025-02-01
dc,202505,197.0,Flu,202505,2025-02-01
de,202505,198.0,Flu,202505,2025-02-01
fl,202505,3787.0,Flu,202505,2025-02-01
ga,202505,1373.0,Flu,202505,2025-02-01
gu,202505,6.0,Flu,202505,2025-02-01
hi,202505,70.0,Flu,202505,2025-02-01
ia,202505,457.0,Flu,202505,2025-02-01
id,202505,162.0,Flu,202505,2025-02-01
il,202505,2146.0,Flu,202505,2025-02-01
in,202505,1295.0,Flu,202505,2025-02-01
ks,202505,390.0,Flu,202505,2025-02-01
ky,202505,741.0,Flu,202505,2025-02-01
la,202505,620.0,Flu,202505,2025-02-01
ma,202505,1347.0,Flu,202505,2025-02-01
md,202505,810.0,Flu,202505,2025-02-01
me,202505,151.0,Flu,202505,2025-02-01
mi,202505,1376.0,Flu,202505,2025-02-01
mn,202505,881.0,Flu,202505,2025-02-01
mo,202505,1039.0,Flu,202505,2025-02-01
mp,202505,,Flu,202505,2025-02-01
ms,202505,589.0,Flu,202505,2025-02-01
mt,202505,109.0,Flu,202505,2025-02-01
nc,202505,2082.0,Flu,202505,2025-02-01
nd,202505,103.0,Flu,202505,2025-02-01
ne,202505,308.0,Flu,202505,2025-02-01
nh,202505,174.0,Flu,202505,2025-02-01
nj,202505,1794.0,Flu,202505,2025-02-01
nm,202505,214.0,Flu,202505,2025-02-01
nv,202505,179.0,Flu,202505,2025-02-01
ny,202505,3128.0,Flu,202505,2025-02-01
oh,202505,2523.0,Flu,202505,2025-02-01
ok,202505,1114.0,Flu,202505,2025-02-01
or,202505,500.0,Flu,202505,2025-02-01
pa,202505,3852.0,Flu,202505,2025-02-01
pr,202505,348.0,Flu,202505,2025-02-01
ri,202505,173.0,Flu,202505,2025-02-01
sc,202505,1287.0,Flu,202505,2025-02-01
sd,202505,139.0,Flu,202505,2025-02-01
tn,202505,944.0,Flu,202505,2025-02-01
tx,202505,4729.0,Flu,202505,2025-02-01
ut,202505,195.0,Flu,202505,2025-02-01
va,202505,1083.0,Flu,202505,2025-02-01
vi,202505,0.0,Flu,202505,2025-02-01
vt,202505,84.0,Flu,202505,2025-02-01
wa,202505,602.0,Flu,202505,2025-02-01
wi,202505,1068.0,Flu,202505,2025-02-01
wv,202505,267.0,Flu,202505,2025-02-01
wy,202505,102.0,Flu,202505,2025-02-01
ak,202506,26.0,Flu,202506,2025-02-08
al,202506,659.0,Flu,202506,2025-02-08
ar,202506,750.0,Flu,202506,2025-02-08
as,202506,,Flu,202506,2025-02-08
az,202506,836.0,Flu,202506,2025-02-08
ca,202506,3676.0,Flu,202506,2025-02-08
co,202506,622.0,Flu,202506,2025-02-08
ct,202506,538.0,Flu,202506,2025-02-08
dc,202506,259.0,Flu,202506,2025-02-08
de,202506,231.0,Flu,202506,2025-02-08
fl,202506,3349.0,Flu,202506,2025-02-08
ga,202506,1301.0,Flu,202506,2025-02-08
gu,202506,0.0,Flu,202506,2025-02-08
hi,202506,83.0,Flu,202506,2025-02-08
ia,202506,607.0,Flu,202506,2025-02-08
id,202506,175.0,Flu,202506,2025-02-08
il,202506,2369.0,Flu,202506,2025-02-08
in,202506,1711.0,Flu,202506,2025-02-08
ks,202506,483.0,Flu,202506,2025-02-08
ky,202506,1196.0,Flu,202506,2025-02-08
la,202506,494.0,Flu,202506,2025-02-08
ma,202506,1637.0,Flu,202506,2025-02-08
md,202506,1086.0,Flu,202506,2025-02-08
me,202506,205.0,Flu,202506,2025-02-08
mi,202506,1721.0,Flu,202506,2025-02-08
mn,202506,716.0,Flu,202506,2025-02-08
mo,202506,1335.0,Flu,202506,2025-02-08
mp,202506,,Flu,202506,2025-02-08
ms,202506,503.0,Flu,202506,2025-02-08
mt,202506,161.0,Flu,202506,2025-02-08
nc,202506,2280.0,Flu,202506,2025-02-08
nd,202506,125.0,Flu,202506,2025-02-08
ne,202506,319.0,Flu,202506,2025-02-08
nh,202506,203.0,Flu,202506,2025-02-08
nj,202506,1888.0,Flu,202506,2025-02-08
nm,202506,215.0,Flu,202506,2025-02-08
nv,202506,222.0,Flu,202506,2025-02-08
ny,202506,2942.0,Flu,202506,2025-02-08
oh,202506,3269.0,Flu,202506,2025-02-08
ok,202506,1076.0,Flu,202506,2025-02-08
or,202506,566.0,Flu,202506,2025-02-08
pa,202506,4357.0,Flu,202506,2025-02-08
pr,202506,251.0,Flu,202506,2025-02-08
ri,202506,202.0,Flu,202506,2025-02-08
sc,202506,1241.0,Flu,202506,2025-02-08
sd,202506,207.0,Flu,202506,2025-02-08
tn,202506,1067.0,Flu,202506,2025-02-08
tx,202506,4261.0,Flu,202506,2025-02-08
ut,202506,218.0,Flu,202506,2025-02-08
va,202506,1315.0,Flu,202506,2025-02-08
vi,202506,0.0,Flu,202506,2025-02-08
vt,202506,134.0,Flu,202506,2025-02-08
wa,202506,747.0,Flu,202506,2025-02-08
wi,202506,1153.0,Flu,202506,2025-02-08
wv,202506,458.0,Flu,202506,2025-02-08
wy,202506,106.0,Flu,202506,2025-02-08
ak,202507,53.0,Flu,202507,2025-02-15
al,202507,415.0,Flu,202507,2025-02-15
ar,202507,542.0,Flu,202507,2025-02-15
as,202507,,Flu,202507,2025-02-15
az,202507,711.0,Flu,202507,2025-02-15
ca,202507,2800.0,Flu,202507,2025-02-15
co,202507,583.0,Flu,202507,2025-02-15
ct,202507,499.0,Flu,202507,2025-02-15
dc,202507,83.0,Flu,202507,2025-02-15
de,202507,230.0,Flu,202507,2025-02-15
fl,202507,2614.0,Flu,202507,2025-02-15
ga,202507,744.0,Flu,202507,2025-02-15
gu,202507,4.0,Flu,202507,2025-02-15
hi,202507,79.0,Flu,202507,2025-02-15
ia,202507,516.0,Flu,202507,2025-02-15
id,202507,152.0,Flu,202507,2025-02-15
il,202507,2064.0,Flu,202507,2025-02-15
in,202507,1717.0,Flu,202507,2025-02-15
ks,202507,519.0,Flu,202507,2025-02-15
ky,202507,1203.0,Flu,202507,2025-02-15
la,202507,387.0,Flu,202507,2025-02-15
ma,202507,1522.0,Flu,202507,2025-02-15
md,202507,1081.0,Flu,202507,2025-02-15
me,202507,267.0,Flu,202507,2025-02-15
mi,202507,1783.0,Flu,202507,2025-02-15
mn,202507,507.0,Flu,202507,2025-02-15
mo,202507,1425.0,Flu,202507,2025-02-15
mp,202507,,Flu,202507,2025-02-15
ms,202507,289.0,Flu,202507,2025-02-15
mt,202507,159.0,Flu,202507,2025-02-15
nc,202507,1694.0,Flu,202507,2025-02-15
nd,202507,85.0,Flu,202507,2025-02-15
ne,202507,311.0,Flu,202507,2025-02-15
nh,202507,205.0,Flu,202507,2025-02-15
nj,202507,1517.0,Flu,202507,2025-02-15
nm,202507,248.0,Flu,202507,2025-02-15
nv,202507,148.0,Flu,202507,2025-02-15
ny,202507,2492.0,Flu,202507,2025-02-15
oh,202507,3705.0,Flu,202507,2025-02-15
ok,202507,787.0,Flu,202507,2025-02-15
or,202507,502.0,Flu,202507,2025-02-15
pa,202507,4569.0,Flu,202507,2025-02-15
pr,202507,355.0,Flu,202507,2025-02-15
ri,202507,180.0,Flu,202507,2025-02-15
sc,202507,690.0,Flu,202507,2025-02-15
sd,202507,183.0,Flu,202507,2025-02-15
tn,202507,699.0,Flu,202507,2025-02-15
tx,202507,2511.0,Flu,202507,2025-02-15
ut,202507,203.0,Flu,202507,2025-02-15
va,202507,1190.0,Flu,202507,2025-02-15
vi,202507,1.0,Flu,202507,2025-02-15
vt,202507,115.0,Flu,202507,2025-02-15
wa,202507,659.0,Flu,202507,2025-02-15
wi,202507,1107.0,Flu,202507,2025-02-15
wv,202507,617.0,Flu,202507,2025-02-15
wy,202507,72.0,Flu,202507,2025-02-15
ak,202508,52.0,Flu,202508,2025-02-22
al,202508,286.0,Flu,202508,2025-02-22
ar,202508,392.0,Flu,202508,2025-02-22
as,202508,,Flu,202508,2025-02-22
az,202508,647.0,Flu,202508,2025-02-22
ca,202508,2052.0,Flu,202508,2025-02-22
co,202508,484.0,Flu,202508,2025-02-22
ct,202508,372.0,Flu,202508,2025-02-22
dc,202508,102.0,Flu,202508,2025-02-22
de,202508,164.0,Flu,202508,2025-02-22
fl,202508,2076.0,Flu,202508,2025-02-22
ga,202508,461.0,Flu,202508,2025-02-22
gu,202508,2.0,Flu,202508,2025-02-22
hi,202508,86.0,Flu,202508,2025-02-22
ia,202508,404.0,Flu,202508,2025-02-22
id,202508,152.0,Flu,202508,2025-02-22
il,202508,1706.0,Flu,202508,2025-02-22
in,202508,1649.0,Flu,202508,2025-02-22
ks,202508,413.0,Flu,202508,2025-02-22
ky,202508,896.0,Flu,202508,2025-02-22
la,202508,330.0,Flu,202508,2025-02-22
ma,202508,1381.0,Flu,202508,2025-02-22
md,202508,764.0,Flu,202508,2025-02-22
me,202508,266.0,Flu,202508,2025-02-22
mi,202508,1799.0,Flu,202508,2025-02-22
mn,202508,397.0,Flu,202508,2025-02-22
mo,202508,1380.0,Flu,202508,2025-02-22
mp,202508,,Flu,202508,2025-02-22
ms,202508,223.0,Flu,202508,2025-02-22
mt,202508,208.0,Flu,202508,2025-02-22
nc,202508,1174.0,Flu,202508,2025-02-22
nd,202508,63.0,Flu,202508,2025-02-22
ne,202508,297.0,Flu,202508,2025-02-22
nh,202508,212.0,Flu,202508,2025-02-22
nj,202508,1205.0,Flu,202508,2025-02-22
nm,202508,248.0,Flu,202508,2025-02-22
nv,202508,123.0,Flu,202508,2025-02-22
ny,202508,2035.0,Flu,202508,2025-02-22
oh,202508,3266.0,Flu,202508,2025-02-22
ok,202508,500.0,Flu,202508,2025-02-22
or,202508,486.0,Flu,202508,2025-02-22
pa,202508,3747.0,Flu,202508,2025-02-22
